ZIP,CBSA,CBSA_NAME,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
05773,40860,"Rutland, VT",1.000000000,1.000000000,1.000000000,1.000000000
05774,40860,"Rutland, VT",1.000000000,1.000000000,1.000000000,1.000000000
05775,40860,"Rutland, VT",0.873605948,0.750000000,1.000000000,0.873188406
05775,13540,"Bennington, VT",0.126394052,0.250000000,0.000000000,0.126811594
05776,13540,"Bennington, VT",1.000000000,1.000000000,1.000000000,1.000000000
05777,40860,"Rutland, VT",1.000000000,1.000000000,1.000000000,1.000000000
05778,99999,Not in metro or micro area,0.991354467,1.000000000,1.000000000,0.991643454
05778,40860,"Rutland, VT",0.008645533,0.000000000,0.000000000,0.008356546
05819,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05820,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05821,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05822,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05823,99999,Not in metro or micro area,0.000000000,0.000000000,1.000000000,1.000000000
05824,13620,"Berlin, NH-VT",0.720620843,0.777777778,1.000000000,0.722342733
05824,99999,Not in metro or micro area,0.279379157,0.222222222,0.000000000,0.277657267
05825,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05826,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05827,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05828,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05829,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05830,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05832,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05833,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05836,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05837,99999,Not in metro or micro area,0.449541284,0.333333333,0.000000000,0.446428571
05837,13620,"Berlin, NH-VT",0.550458716,0.666666667,0.000000000,0.553571429
05838,99999,Not in metro or micro area,0.000000000,1.000000000,0.000000000,1.000000000
05839,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05840,13620,"Berlin, NH-VT",0.000000000,1.000000000,0.000000000,1.000000000
05841,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05842,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05843,99999,Not in metro or micro area,0.979913917,1.000000000,1.000000000,0.980662983
05843,12740,"Barre, VT",0.020086083,0.000000000,0.000000000,0.019337017
05845,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05846,99999,Not in metro or micro area,0.119658120,0.000000000,0.000000000,0.117894737
05846,13620,"Berlin, NH-VT",0.880341880,1.000000000,1.000000000,0.882105263
05847,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05848,99999,Not in metro or micro area,1.000000000,0.000000000,0.000000000,1.000000000
05849,99999,Not in metro or micro area,1.000000000,0.000000000,0.000000000,1.000000000
05850,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05851,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05853,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05855,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05857,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05858,13620,"Berlin, NH-VT",1.000000000,1.000000000,0.000000000,1.000000000
05859,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05860,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05861,99999,Not in metro or micro area,1.000000000,0.000000000,0.000000000,1.000000000
05862,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05863,99999,Not in metro or micro area,0.000000000,1.000000000,0.000000000,1.000000000
05866,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05867,99999,Not in metro or micro area,1.000000000,1.000000000,0.000000000,1.000000000
05868,99999,Not in metro or micro area,1.000000000,0.000000000,1.000000000,1.000000000
05871,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05872,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05873,12740,"Barre, VT",0.072463768,0.000000000,0.000000000,0.070671378
05873,99999,Not in metro or micro area,0.927536232,1.000000000,1.000000000,0.929328622
05874,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05875,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
05902,13620,"Berlin, NH-VT",1.000000000,0.000000000,1.000000000,1.000000000
05903,13620,"Berlin, NH-VT",1.000000000,1.000000000,1.000000000,1.000000000
05904,13620,"Berlin, NH-VT",1.000000000,1.000000000,1.000000000,1.000000000
05905,13620,"Berlin, NH-VT",1.000000000,1.000000000,0.000000000,1.000000000
05906,13620,"Berlin, NH-VT",1.000000000,1.000000000,1.000000000,1.000000000
05907,13620,"Berlin, NH-VT",1.000000000,1.000000000,0.000000000,1.000000000
06001,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06002,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06006,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06010,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06011,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06013,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06016,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06018,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06019,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06020,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06021,45860,"Torrington, CT",1.000000000,0.000000000,1.000000000,1.000000000
06022,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06023,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06024,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06025,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06026,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06027,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06028,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06029,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06030,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06031,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06032,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06033,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06034,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06035,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06037,25540,"Hartford-West Hartford-East Hartford, CT",0.999045688,1.000000000,1.000000000,0.999169435
06037,35300,"New Haven-Milford, CT",0.000954312,0.000000000,0.000000000,0.000830565
06039,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06040,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06041,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,0.000000000,1.000000000,1.000000000
06042,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06043,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06045,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06050,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06051,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06052,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06053,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06057,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06058,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06059,45860,"Torrington, CT",0.000000000,1.000000000,0.000000000,1.000000000
06060,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06061,45860,"Torrington, CT",1.000000000,1.000000000,0.000000000,1.000000000
06062,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06063,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06064,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06065,45860,"Torrington, CT",0.393574297,1.000000000,0.500000000,0.397637795
06065,25540,"Hartford-West Hartford-East Hartford, CT",0.606425703,0.000000000,0.500000000,0.602362205
06066,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06067,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06068,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06069,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06070,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06071,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06072,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06073,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06074,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06075,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06076,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06077,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06078,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06079,45860,"Torrington, CT",1.000000000,1.000000000,0.000000000,1.000000000
06080,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06081,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06082,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06083,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06084,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06085,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06087,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06088,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06089,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06090,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,0.000000000,1.000000000,1.000000000
06091,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,0.000000000,1.000000000
06092,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06093,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06095,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06096,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06098,45860,"Torrington, CT",1.000000000,1.000000000,1.000000000,1.000000000
06101,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06102,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06103,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06105,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06106,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06107,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06108,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06109,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06110,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06111,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06112,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06114,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06115,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,0.000000000,1.000000000,1.000000000
06117,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06118,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06119,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06120,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06123,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06126,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06127,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06128,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06129,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06131,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06132,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06133,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06134,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06137,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06138,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06141,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06142,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06143,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06144,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06145,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06146,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06147,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06152,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06153,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06154,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06155,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06156,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06160,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06161,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06167,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06183,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06199,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,1.000000000,1.000000000,1.000000000
06226,25540,"Hartford-West Hartford-East Hartford, CT",0.034828879,0.062344140,0.098360656,0.041111455
06226,49340,"Worcester, MA-CT",0.965171121,0.937655860,0.901639344,0.958888545
06230,49340,"Worcester, MA-CT",1.000000000,0.000000000,1.000000000,1.000000000
06231,25540,"Hartford-West Hartford-East Hartford, CT",0.996712689,1.000000000,1.000000000,0.996796925
06231,35980,"Norwich-New London, CT",0.003287311,0.000000000,0.000000000,0.003203075
06232,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06233,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06234,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06235,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06237,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06238,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06239,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06241,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06242,49340,"Worcester, MA-CT",0.946472019,1.000000000,1.000000000,0.947867299
06242,25540,"Hartford-West Hartford-East Hartford, CT",0.053527981,0.000000000,0.000000000,0.052132701
06243,49340,"Worcester, MA-CT",1.000000000,0.000000000,1.000000000,1.000000000
06244,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06246,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06247,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06248,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06249,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06250,49340,"Worcester, MA-CT",0.009191881,0.000000000,0.020408163,0.009293063
06250,25540,"Hartford-West Hartford-East Hartford, CT",0.990808119,1.000000000,0.979591837,0.990706937
06251,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06254,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06255,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06256,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06258,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06259,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06260,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06262,49340,"Worcester, MA-CT",1.000000000,0.000000000,1.000000000,1.000000000
06263,49340,"Worcester, MA-CT",1.000000000,1.000000000,0.000000000,1.000000000
06264,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06265,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,0.000000000,1.000000000,1.000000000
06266,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06267,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06268,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06269,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06277,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06278,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06279,49340,"Worcester, MA-CT",0.003872967,0.000000000,0.000000000,0.003631082
06279,25540,"Hartford-West Hartford-East Hartford, CT",0.996127033,1.000000000,1.000000000,0.996368918
06280,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06281,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06282,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06320,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06330,35980,"Norwich-New London, CT",0.954697987,1.000000000,1.000000000,0.959600998
06330,49340,"Worcester, MA-CT",0.045302013,0.000000000,0.000000000,0.040399002
06331,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06332,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06333,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06334,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06335,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06336,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06338,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06339,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06340,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06349,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06350,35980,"Norwich-New London, CT",1.000000000,1.000000000,0.000000000,1.000000000
06351,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06353,35980,"Norwich-New London, CT",1.000000000,0.000000000,1.000000000,1.000000000
06354,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06355,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06357,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06359,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06360,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06365,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06370,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06371,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06372,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06373,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
06374,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06375,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06376,35980,"Norwich-New London, CT",0.000000000,1.000000000,0.000000000,1.000000000
06377,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
06378,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06379,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06380,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06382,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06383,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06384,49340,"Worcester, MA-CT",0.018078021,0.000000000,0.000000000,0.017431193
06384,35980,"Norwich-New London, CT",0.981921979,1.000000000,1.000000000,0.982568807
06385,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06387,49340,"Worcester, MA-CT",1.000000000,1.000000000,0.000000000,1.000000000
06388,35980,"Norwich-New London, CT",0.000000000,1.000000000,0.000000000,1.000000000
06389,35980,"Norwich-New London, CT",1.000000000,1.000000000,1.000000000,1.000000000
06390,35004,"Nassau County-Suffolk County, NY",1.000000000,1.000000000,0.000000000,1.000000000
06401,35300,"New Haven-Milford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06403,35300,"New Haven-Milford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06404,14860,"Bridgeport-Stamford-Norwalk, CT",0.000000000,0.000000000,1.000000000,1.000000000
06405,35300,"New Haven-Milford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06408,35300,"New Haven-Milford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06409,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06410,35300,"New Haven-Milford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06411,35300,"New Haven-Milford, CT",0.000000000,1.000000000,0.000000000,1.000000000
06412,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06413,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06414,25540,"Hartford-West Hartford-East Hartford, CT",0.000000000,0.000000000,1.000000000,1.000000000
06415,25540,"Hartford-West Hartford-East Hartford, CT",0.073970037,0.001785714,0.005988024,0.066427718
06415,35980,"Norwich-New London, CT",0.926029963,0.998214286,0.994011976,0.933572282
06416,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06417,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06418,35300,"New Haven-Milford, CT",0.999836334,1.000000000,1.000000000,0.999863070
06418,14860,"Bridgeport-Stamford-Norwalk, CT",0.000163666,0.000000000,0.000000000,0.000136930
06419,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06420,25540,"Hartford-West Hartford-East Hartford, CT",0.021276596,0.000000000,0.000000000,0.019568490
06420,35980,"Norwich-New London, CT",0.978723404,1.000000000,1.000000000,0.980431510
06422,35300,"New Haven-Milford, CT",0.009868421,0.000000000,0.020408163,0.009431092
06422,25540,"Hartford-West Hartford-East Hartford, CT",0.990131579,1.000000000,0.979591837,0.990568908
06423,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06424,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06426,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06437,35300,"New Haven-Milford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06438,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06439,35980,"Norwich-New London, CT",0.000000000,0.000000000,1.000000000,1.000000000
06440,14860,"Bridgeport-Stamford-Norwalk, CT",0.000000000,1.000000000,1.000000000,1.000000000
06441,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
06442,25540,"Hartford-West Hartford-East Hartford, CT",1.000000000,1.000000000,1.000000000,1.000000000
